,condition,entropy
415,Truncated,0.9831895206838823
416,Full,0.5134448430133645
417,Truncated,0.9098074561910288
418,Full,0.542314738150894
419,Truncated,0.9879414412331516
420,Full,0.555919167365704
421,Truncated,0.9445677065771586
422,Full,0.6208183602536124
423,Truncated,1.0123457845565786
424,Full,0.6112251518834511
425,Truncated,1.015333524894535
426,Full,0.5686022815196583
427,Truncated,0.9438555020483043
428,Full,0.5942520150444646
429,Truncated,0.9776367023842514
430,Full,0.5892841430071307
431,Truncated,0.9789134064438999
432,Full,0.6220110095346303
433,Truncated,0.9860313450587987
434,Full,0.6114242995451387
435,Truncated,0.9249113147369027
436,Full,0.6234469969205212
437,Truncated,0.9466580205734945
438,Full,0.5240155140607646
439,Truncated,0.9458632588081035
440,Full,0.6046965221599182
441,Truncated,0.8804146177217091
442,Full,0.6055495279895017
443,Truncated,0.9729784597388171
444,Full,0.5932603062772861
445,Truncated,0.9990603004720686
446,Full,0.5832764729830078
447,Truncated,0.9921372390563115
448,Full,0.5540501774424548
449,Truncated,0.9720956639905666
450,Full,0.582999453254785
451,Truncated,0.9838793525356877
452,Full,0.5454318940300221
453,Truncated,0.9617027211757003
454,Full,0.5828524015552484
455,Truncated,0.9343596895217424
456,Full,0.5846758569685856
457,Truncated,1.010536585031629
458,Full,0.5356020932229034
459,Truncated,0.964536213983038
460,Full,0.5377993641315081
461,Truncated,0.9083410261771749
462,Full,0.5725029201952573
463,Truncated,0.9618243249119882
464,Full,0.6154254082856055
465,Truncated,0.9627620289295539
466,Full,0.6110743786881201
467,Truncated,0.9896952552903826
468,Full,0.5656813582087121
469,Truncated,0.9239957805686282
470,Full,0.5972980134022877
471,Truncated,1.0047263808162632
472,Full,0.5868745604822817
473,Truncated,1.012514257604119
474,Full,0.6198407044889023
475,Truncated,0.9912169392147877
476,Full,0.5643148121064002
477,Truncated,0.9884455308400919
478,Full,0.5812618421743625
479,Truncated,0.9436577545345561
480,Full,0.5329610326050757
481,Truncated,0.9863712696228403
482,Full,0.5970948642292382
483,Truncated,0.9264065533406755
484,Full,0.6338208231527518
485,Truncated,1.01165355180829
486,Full,0.6033167484432752
487,Truncated,0.9532308470609522
488,Full,0.5995706308617733
489,Truncated,0.991550857574492
490,Full,0.6251958455135385
491,Truncated,0.9881303832591118
492,Full,0.6714234868239507
493,Truncated,1.0015613742425735
494,Full,0.55010128591895
495,Truncated,0.8778362883615951
496,Full,0.5631595286897522
497,Truncated,1.0034068604340598
498,Full,0.6176891237056016
499,Truncated,0.9346767297338398
500,Full,0.6002358736282142
501,Truncated,0.9640312305367044
502,Full,0.6104907551266762
503,Truncated,0.9629715269754197
504,Full,0.5963481656108836
505,Truncated,0.9509704393359051
506,Full,0.5925879600209616
507,Truncated,0.9757124887868726
508,Full,0.5680764711125972
509,Truncated,0.9354563444250233
510,Full,0.5471838186890555
511,Truncated,0.8797727512851091
512,Full,0.541739298309709
513,Truncated,0.9624864527189543
514,Full,0.6106044778988615
515,Truncated,0.9553816064778524
516,Full,0.6084521456551621
517,Truncated,0.971433237262359
518,Full,0.5905674964959172
519,Truncated,0.9149298999561516
520,Full,0.6003472651103594
521,Truncated,0.9410084581455569
522,Full,0.5986532056466554
523,Truncated,0.9189295270087394
524,Full,0.5693355968673021
525,Truncated,0.9081464509569094
526,Full,0.6231308405422133
527,Truncated,1.035500931986013
528,Full,0.6021890398680888
529,Truncated,1.0049074287273614
530,Full,0.5264753021113958
531,Truncated,0.8987936045740684
532,Full,0.5217743147869333
533,Truncated,0.9634346971106242
534,Full,0.535068775530185
535,Truncated,0.9208880041359001
536,Full,0.5454082570864502
537,Truncated,1.0083653481411254
538,Full,0.5328251251716069
539,Truncated,0.9955677382913477
540,Full,0.570167183728002
541,Truncated,0.9584054233971506
542,Full,0.6058181420817055
543,Truncated,0.9887128571204606
544,Full,0.5860319828910053
545,Truncated,0.9527027098112949
546,Full,0.5703242231227472
547,Truncated,0.8886798787137579
548,Full,0.548685137296252
549,Truncated,0.9193042124911851
550,Full,0.5714798015165777
551,Truncated,0.9708588636711472
552,Full,0.5433261384975574
553,Truncated,0.9925960270107277
554,Full,0.5911800765282532
555,Truncated,0.9164686881413812
556,Full,0.562723420669745
557,Truncated,0.9208992152777508
558,Full,0.5303715109802349
559,Truncated,0.9645618240565871
560,Full,0.6292962865070049
561,Truncated,0.9755037576587345
562,Full,0.5556513651613537
563,Truncated,0.9658800132037727
564,Full,0.5412728416987883
565,Truncated,0.9718243573752041
566,Full,0.5766676684495634
567,Truncated,0.9703151896861438
568,Full,0.5557927509975554
569,Truncated,0.9413083141195225
570,Full,0.6146889924258931
571,Truncated,0.9520225450169891
572,Full,0.6203429705777564
573,Truncated,0.9338635307842595
574,Full,0.6132136310835072
575,Truncated,0.9781645858123714
576,Full,0.5679077214895116
577,Truncated,0.9252468943844009
578,Full,0.5779403870744287
579,Truncated,0.9580377409336607
580,Full,0.5869471299016873
581,Truncated,0.9848712587100561
582,Full,0.6106010438180322
583,Truncated,1.0093201741858717
584,Full,0.6445478431090618
585,Truncated,1.0142338340480463
586,Full,0.5271572572929119
587,Truncated,0.868667696166629
588,Full,0.570360901608617
589,Truncated,0.9963368456346243
590,Full,0.5946541357892023
591,Truncated,1.001183413417279
592,Full,0.5730470569807424
593,Truncated,0.967997001015564
594,Full,0.6401067132538215
595,Truncated,1.0755643257439003
596,Full,0.5510926522582147
597,Truncated,0.9575576740859433
598,Full,0.6166649810597395
599,Truncated,1.049278052851059
600,Full,0.5691856199414034
601,Truncated,0.9779193007773601
602,Full,0.5580107727048733
603,Truncated,0.960124001176905
604,Full,0.6273150980069834
605,Truncated,0.9900217042678999
606,Full,0.613150595504894
607,Truncated,0.9528892488710916
608,Full,0.5517318450175688
609,Truncated,0.9275143921593663
610,Full,0.6426425152562459
611,Truncated,0.9778761574561939
612,Full,0.60573171475452
613,Truncated,0.9993670790153848
614,Full,0.596564024005599
615,Truncated,0.9332204256463911
616,Full,0.591708534006775
617,Truncated,0.9919471749095725
618,Full,0.6277512966411716
619,Truncated,0.95797586176501
620,Full,0.5711056251273987
621,Truncated,0.9416453263545584
622,Full,0.5534585375038589
623,Truncated,0.9614886635500423
624,Full,0.5772497588267922
625,Truncated,0.933199938926634
626,Full,0.5874057467139733
627,Truncated,0.966201691100881
628,Full,0.5951335776027994
629,Truncated,0.979843819826764
630,Full,0.5735239182259615
631,Truncated,0.9886962037190355
632,Full,0.503283591916277
633,Truncated,0.8919460711966227
634,Full,0.5366405437170714
635,Truncated,0.9385656792469858
636,Full,0.606039333538664
637,Truncated,0.9944513087228237
638,Full,0.5887930886556755
639,Truncated,0.9865235167167443
640,Full,0.5565013834556549
641,Truncated,0.9105775248889169
642,Full,0.6020728092006491
643,Truncated,0.9210303302759407
644,Full,0.5326994205560198
645,Truncated,0.9734263985431041
646,Full,0.5640603460296074
647,Truncated,0.9423453305046332
648,Full,0.5711485253092021
649,Truncated,0.9804387295626842
650,Full,0.4564875491123163
651,Truncated,0.8599969808956885
652,Full,0.588605425216122
653,Truncated,0.9496968580322772
654,Full,0.6000070798308966
655,Truncated,0.9935126136468184
656,Full,0.5998192945885619
657,Truncated,0.9928419504455546
658,Full,0.6104500471313395
659,Truncated,1.0583065515605914
660,Full,0.5819005096432673
661,Truncated,0.9786625190255738
662,Full,0.5730896013960581
663,Truncated,0.9570770016580323
664,Full,0.5398295810050098
665,Truncated,0.9529829131448243
666,Full,0.5750669022444088
667,Truncated,0.9552063046035026
668,Full,0.6117263460977254
669,Truncated,0.9893350230143141
670,Full,0.5967351196640334
671,Truncated,0.997555957601241
672,Full,0.5801948323835822
673,Truncated,0.9635969547190602
674,Full,0.5223885966410441
675,Truncated,0.9996695571266716
676,Full,0.6062486735356345
677,Truncated,1.004651249455016
678,Full,0.5650586260142891
679,Truncated,1.0051458782258695
680,Full,0.6028843045904848
681,Truncated,0.994042156305682
682,Full,0.5739377559771556
683,Truncated,0.991310481533564
684,Full,0.6158173713714983
685,Truncated,1.0016504977614318
686,Full,0.6049255617228779
687,Truncated,0.9889836486183192
688,Full,0.6274036061460325
689,Truncated,0.9828206614591672
690,Full,0.5651494976420514
691,Truncated,0.9798204729874818
692,Full,0.5231818799904079
693,Truncated,1.024001983243312
694,Full,0.5535664855422405
695,Truncated,0.9384407514373256
696,Full,0.552442137430596
697,Truncated,0.9137159275747261
698,Full,0.5546588967926576
699,Truncated,0.91358159473323
700,Full,0.6186187179528482
701,Truncated,0.9135255470708052
702,Full,0.5326941871401433
703,Truncated,0.9181433442907649
704,Full,0.521160029163092
705,Truncated,1.0090158745013411
706,Full,0.6118366631033914
707,Truncated,0.9339672668774615
708,Full,0.5869369785605751
709,Truncated,0.8848615344968075
710,Full,0.5854444081461865
711,Truncated,0.9908077910443337
712,Full,0.5621584316365882
713,Truncated,0.9305818330304698
714,Full,0.5785983619513805
715,Truncated,0.9654939141263255
716,Full,0.5765998409332689
717,Truncated,0.9754635129196819
718,Full,0.5945418685613029
719,Truncated,1.0379197756495735
720,Full,0.5826898852014326
721,Truncated,0.9423653743716647
722,Full,0.6011361776893827
723,Truncated,0.915234999612918
724,Full,0.5308919653866842
725,Truncated,0.9731375870835851
726,Full,0.6145107449043908
727,Truncated,1.0026842073791562
728,Full,0.6472193732778858
729,Truncated,0.9715308553694649
730,Full,0.5562350745290708
731,Truncated,0.9028660036913436
732,Full,0.5639922330083323
733,Truncated,0.9386833115116247
734,Full,0.5865294096589189
735,Truncated,0.9273314569210368
736,Full,0.5320250139149716
737,Truncated,0.9638863112279171
738,Full,0.6087016777493
739,Truncated,1.0226504330635002
740,Full,0.5398824950250587
741,Truncated,0.9539660923271654
742,Full,0.5752314888682187
743,Truncated,0.9829538661574188
744,Full,0.5342223643711846
745,Truncated,0.9207128360354009
746,Full,0.6016306911755556
747,Truncated,0.9566556931231909
748,Full,0.6002255638610324
749,Truncated,1.0116097326252311
750,Full,0.5953002481583584
751,Truncated,0.9132539564815378
752,Full,0.6131613476674512
753,Truncated,1.0062534508898417
754,Full,0.5635820501454315
755,Truncated,0.9718910419642811
756,Full,0.5547449538018936
757,Truncated,0.9018785995398275
758,Full,0.5756046022104176
759,Truncated,0.9654170857184063
760,Full,0.5740896263996951
761,Truncated,0.9595816693757118
762,Full,0.6036256050636963
763,Truncated,1.0058678998789303
764,Full,0.5497426479438753
765,Truncated,0.9886521914218821
766,Full,0.6120323715807728
767,Truncated,0.9889245905110079
768,Full,0.5385006182421114
769,Truncated,0.9871241909911994
770,Full,0.584171490823017
771,Truncated,0.9631467481958511
772,Full,0.5465859379534654
773,Truncated,0.9128978663588093
774,Full,0.5931942099897053
775,Truncated,1.014213274664932
776,Full,0.5892957622805609
777,Truncated,0.9619623021086815
778,Full,0.5805132251558834
779,Truncated,0.9868232919468072
780,Full,0.5492470468207736
781,Truncated,0.9201039174589182
782,Full,0.571254138571779
783,Truncated,0.9910191319436851
784,Full,0.5769911071358389
785,Truncated,0.9130568134624566
786,Full,0.5622417933926351
787,Truncated,0.9496100279410696
788,Full,0.5590237990034382
789,Truncated,0.9293530920158753
790,Full,0.5670546900450222
791,Truncated,1.0044714762412468
792,Full,0.5998675138256182
793,Truncated,1.0029960702592706
794,Full,0.5895174048978635
795,Truncated,0.945645256961359
796,Full,0.5984680668092772
797,Truncated,0.9495679461774119
798,Full,0.5726268092436365
799,Truncated,0.949189590439686
800,Full,0.5641979187171128
801,Truncated,0.9534191999928049
802,Full,0.6678734837977055
803,Truncated,1.003792534977698
804,Full,0.5811681017720636
805,Truncated,0.9180961431613558
806,Full,0.5812187893864048
807,Truncated,0.8902913039322013
808,Full,0.6009143225088769
809,Truncated,0.8720620355247323
810,Full,0.5684351819646261
811,Truncated,0.9934870247461396
812,Full,0.5750017642249675
813,Truncated,0.9304898956441805
814,Full,0.584377107148308
815,Truncated,0.9847110943126458
816,Full,0.5550674477987533
817,Truncated,0.9178006306701932
818,Full,0.5965011403400513
819,Truncated,0.9492484744158378
820,Full,0.5861787376427041
821,Truncated,0.9475999025934779
822,Full,0.5864581701771647
823,Truncated,0.9857300061709312
824,Full,0.5906060507211933
825,Truncated,0.9326922995546031
826,Full,0.5647239359998439
827,Truncated,0.9729426711120306
828,Full,0.5826493930096643
829,Truncated,0.9920392872450428
830,Full,0.6176318567055744
831,Truncated,0.9837338318014953
832,Full,0.5652461055641599
833,Truncated,0.9585984105360389
834,Full,0.6121302882087076
835,Truncated,0.9408662631158183
836,Full,0.6343881666196363
837,Truncated,0.9466276522218094
838,Full,0.549584200857185
839,Truncated,0.971432528401454
840,Full,0.5396692893499528
841,Truncated,0.9014668865029883
842,Full,0.6366001693055411
843,Truncated,0.994563223961752
844,Full,0.5140421651319651
845,Truncated,0.884464443167467
846,Full,0.5262516950085829
847,Truncated,0.9347096802903937
848,Full,0.6345927633638261
849,Truncated,1.0549300433398685
850,Full,0.5433505383156899
851,Truncated,0.9989294871036772
852,Full,0.561762671703728
853,Truncated,0.9580101092659385
854,Full,0.5594158571191298
855,Truncated,0.9445495123283985
856,Full,0.5731306522440415
857,Truncated,0.9368084744980325
858,Full,0.5587132531067199
859,Truncated,1.0116722025300962
860,Full,0.6231452972141506
861,Truncated,1.0043694972462567
862,Full,0.644535556296593
863,Truncated,0.964234868612735
864,Full,0.6474684772812364
865,Truncated,0.9974443177393911
866,Full,0.5933536767229995
867,Truncated,0.9492860253805296
868,Full,0.5817415961672295
869,Truncated,0.9619665430469804
870,Full,0.6390185099163874
871,Truncated,1.053854250637622
872,Full,0.5851925653793529
873,Truncated,0.9038127510563709
874,Full,0.5406104263112488
875,Truncated,0.9366595704092666
876,Full,0.5599246135084768
877,Truncated,0.989001479313225
878,Full,0.5238517390134049
879,Truncated,0.9027111696784295
880,Full,0.573908148495045
881,Truncated,0.9859140896564538
882,Full,0.5615284385396804
883,Truncated,0.9590790524590896
884,Full,0.5563381113118373
885,Truncated,1.010188386947712
886,Full,0.5501235409051362
887,Truncated,0.9830963266420805
888,Full,0.5714672685406057
889,Truncated,0.9499400806571067
890,Full,0.5871391816446934
891,Truncated,0.9547446645139958
892,Full,0.5274290470355906
893,Truncated,1.0002900381322226
894,Full,0.5502361156727337
895,Truncated,0.9570271354647014
896,Full,0.548736766561407
897,Truncated,0.937890916529502
898,Full,0.5880168170062772
899,Truncated,0.91678788862831
900,Full,0.6102824140701368
901,Truncated,0.9451714244921833
902,Full,0.5346712334726214
903,Truncated,0.9301002743590827
904,Full,0.5534513395556303
905,Truncated,0.9685549082099375
906,Full,0.5760485250291904
907,Truncated,0.9676812485007555
908,Full,0.6103102753354511
909,Truncated,1.0129523908053213
910,Full,0.5923748298314627
911,Truncated,0.9681601070633442
912,Full,0.6239775872450265
913,Truncated,1.009622128281459
914,Full,0.5862431709916276
915,Truncated,0.9531311791289275
916,Full,0.5163651977499977
917,Truncated,0.9142955208564285
918,Full,0.6480364494014167
919,Truncated,1.0038570647518517
920,Full,0.5588242147433228
921,Truncated,0.9470896237574644
922,Full,0.6030745255156489
923,Truncated,0.9978852437324257
924,Full,0.6229167965888587
925,Truncated,1.011125587752465
926,Full,0.5456301413300009
927,Truncated,0.9444740375089875
928,Full,0.6066030442097472
929,Truncated,1.0036665436257795
930,Full,0.5768989551029154
931,Truncated,0.9948243005927879
932,Full,0.5981039058291471
933,Truncated,0.9853843954570538
934,Full,0.5863974193010046
935,Truncated,0.9485571106940672
936,Full,0.5740659433671066
937,Truncated,0.9803816074040798
