,heuristic,board,correlation,sample_number
19473,interaction,10_hard_pruned,0.765609647,389
19474,interaction,10_medium_full,0.546964131,389
19475,interaction,10_medium_pruned,0.372666993,389
19476,interaction,6_easy_full,0.884864293,389
19477,interaction,6_easy_pruned,0.638054058,389
19478,interaction,6_hard_full,0.481759066,389
19479,interaction,6_hard_pruned,0.684819177,389
19480,linear,10_easy_full,0.206133056,389
19481,linear,10_easy_pruned,0.514733659,389
19482,linear,10_hard_full,0.535651788,389
19483,linear,10_hard_pruned,0.424561666,389
19484,linear,10_medium_full,0.668001819,389
19485,linear,10_medium_pruned,0.594206324,389
19486,linear,6_easy_full,0.665322803,389
19487,linear,6_easy_pruned,0.657010477,389
19488,linear,6_hard_full,0.597092867,389
19489,linear,6_hard_pruned,0.521964401,389
19490,non-linear,10_easy_full,0.359644286,389
19491,non-linear,10_easy_pruned,0.456688565,389
19492,non-linear,10_hard_full,0.57004225,389
19493,non-linear,10_hard_pruned,0.50868529,389
19494,non-linear,10_medium_full,0.340056873,389
19495,non-linear,10_medium_pruned,0.35609623,389
19496,non-linear,6_easy_full,0.82046106,389
19497,non-linear,6_easy_pruned,0.494027505,389
19498,non-linear,6_hard_full,0.485119706,389
19499,non-linear,6_hard_pruned,0.577324469,389
19500,blocking,10_easy_full,0.575956237,390
19501,blocking,10_easy_pruned,0.615776021,390
19502,blocking,10_hard_full,0.64484807,390
19503,blocking,10_hard_pruned,0.528467299,390
19504,blocking,10_medium_full,0.448851151,390
19505,blocking,10_medium_pruned,0.541026163,390
19506,blocking,6_easy_full,0.810151254,390
19507,blocking,6_easy_pruned,0.588014864,390
19508,blocking,6_hard_full,0.613221836,390
19509,blocking,6_hard_pruned,0.534185997,390
19510,density,10_easy_full,-0.018327721,390
19511,density,10_easy_pruned,0.469607381,390
19512,density,10_hard_full,0.483704771,390
19513,density,10_hard_pruned,0.057770089,390
19514,density,10_medium_full,0.215344881,390
19515,density,10_medium_pruned,0.194830101,390
19516,density,6_easy_full,0.415970945,390
19517,density,6_easy_pruned,0.240407708,390
19518,density,6_hard_full,0.266173732,390
19519,density,6_hard_pruned,0.398088965,390
19520,interaction,10_easy_full,0.719079649,390
19521,interaction,10_easy_pruned,0.602496046,390
19522,interaction,10_hard_full,0.686139686,390
19523,interaction,10_hard_pruned,0.595854705,390
19524,interaction,10_medium_full,0.202606619,390
19525,interaction,10_medium_pruned,0.480356765,390
19526,interaction,6_easy_full,0.866695962,390
19527,interaction,6_easy_pruned,0.651363052,390
19528,interaction,6_hard_full,0.558268144,390
19529,interaction,6_hard_pruned,0.700146438,390
19530,linear,10_easy_full,0.230371661,390
19531,linear,10_easy_pruned,0.51758319,390
19532,linear,10_hard_full,0.484744349,390
19533,linear,10_hard_pruned,0.509196573,390
19534,linear,10_medium_full,0.353607131,390
19535,linear,10_medium_pruned,0.163020812,390
19536,linear,6_easy_full,0.741472245,390
19537,linear,6_easy_pruned,0.529636344,390
19538,linear,6_hard_full,0.555694803,390
19539,linear,6_hard_pruned,0.641806625,390
19540,non-linear,10_easy_full,0.415571603,390
19541,non-linear,10_easy_pruned,0.611659496,390
19542,non-linear,10_hard_full,0.515355281,390
19543,non-linear,10_hard_pruned,0.579783975,390
19544,non-linear,10_medium_full,0.447148762,390
19545,non-linear,10_medium_pruned,0.226388784,390
19546,non-linear,6_easy_full,0.827316698,390
19547,non-linear,6_easy_pruned,0.632728748,390
19548,non-linear,6_hard_full,0.661592308,390
19549,non-linear,6_hard_pruned,0.676648295,390
19550,blocking,10_easy_full,0.797805315,391
19551,blocking,10_easy_pruned,0.754946068,391
19552,blocking,10_hard_full,0.657559596,391
19553,blocking,10_hard_pruned,0.440050063,391
19554,blocking,10_medium_full,0.585219226,391
19555,blocking,10_medium_pruned,0.525585423,391
19556,blocking,6_easy_full,0.8370872,391
19557,blocking,6_easy_pruned,0.584831715,391
19558,blocking,6_hard_full,0.801511102,391
19559,blocking,6_hard_pruned,0.7192026,391
19560,density,10_easy_full,0.418412065,391
19561,density,10_easy_pruned,0.294827682,391
19562,density,10_hard_full,0.50247277,391
19563,density,10_hard_pruned,0.363269537,391
19564,density,10_medium_full,0.346102213,391
19565,density,10_medium_pruned,0.287282108,391
19566,density,6_easy_full,0.374123182,391
19567,density,6_easy_pruned,0.388563377,391
19568,density,6_hard_full,0.284810131,391
19569,density,6_hard_pruned,0.250842119,391
19570,interaction,10_easy_full,0.614726962,391
19571,interaction,10_easy_pruned,0.525054927,391
19572,interaction,10_hard_full,0.514779973,391
19573,interaction,10_hard_pruned,0.384156838,391
19574,interaction,10_medium_full,0.485811443,391
19575,interaction,10_medium_pruned,0.561655556,391
19576,interaction,6_easy_full,0.813077804,391
19577,interaction,6_easy_pruned,0.618973642,391
19578,interaction,6_hard_full,0.50162207,391
19579,interaction,6_hard_pruned,0.617630946,391
19580,linear,10_easy_full,0.354736232,391
19581,linear,10_easy_pruned,0.271429483,391
19582,linear,10_hard_full,0.629928293,391
19583,linear,10_hard_pruned,0.449021404,391
19584,linear,10_medium_full,0.273166371,391
19585,linear,10_medium_pruned,0.365827069,391
19586,linear,6_easy_full,0.587994117,391
19587,linear,6_easy_pruned,0.504191804,391
19588,linear,6_hard_full,0.387383537,391
19589,linear,6_hard_pruned,0.52553299,391
19590,non-linear,10_easy_full,0.099391093,391
19591,non-linear,10_easy_pruned,0.44044062,391
19592,non-linear,10_hard_full,0.552572159,391
19593,non-linear,10_hard_pruned,0.503043509,391
19594,non-linear,10_medium_full,0.490606583,391
19595,non-linear,10_medium_pruned,0.566438547,391
19596,non-linear,6_easy_full,0.893045916,391
19597,non-linear,6_easy_pruned,0.528290425,391
19598,non-linear,6_hard_full,0.664390209,391
19599,non-linear,6_hard_pruned,0.560405272,391
19600,blocking,10_easy_full,0.527473491,392
19601,blocking,10_easy_pruned,0.757778075,392
19602,blocking,10_hard_full,0.776925144,392
19603,blocking,10_hard_pruned,0.663074712,392
19604,blocking,10_medium_full,0.421954094,392
19605,blocking,10_medium_pruned,0.463209367,392
19606,blocking,6_easy_full,0.807546843,392
19607,blocking,6_easy_pruned,0.606615705,392
19608,blocking,6_hard_full,0.589848432,392
19609,blocking,6_hard_pruned,0.60513973,392
19610,density,10_easy_full,0.264142728,392
19611,density,10_easy_pruned,0.451457809,392
19612,density,10_hard_full,0.358759732,392
19613,density,10_hard_pruned,0.346990564,392
19614,density,10_medium_full,0.264981323,392
19615,density,10_medium_pruned,0.298998364,392
19616,density,6_easy_full,0.460554573,392
19617,density,6_easy_pruned,0.573217832,392
19618,density,6_hard_full,0.606778151,392
19619,density,6_hard_pruned,0.503566162,392
19620,interaction,10_easy_full,0.522463628,392
19621,interaction,10_easy_pruned,0.48899068,392
19622,interaction,10_hard_full,0.488304056,392
19623,interaction,10_hard_pruned,0.29527569,392
19624,interaction,10_medium_full,0.499861127,392
19625,interaction,10_medium_pruned,0.498469032,392
19626,interaction,6_easy_full,0.839788098,392
19627,interaction,6_easy_pruned,0.618824534,392
19628,interaction,6_hard_full,0.517984052,392
19629,interaction,6_hard_pruned,0.450051956,392
19630,linear,10_easy_full,0.241043482,392
19631,linear,10_easy_pruned,0.49576973,392
19632,linear,10_hard_full,0.674673268,392
19633,linear,10_hard_pruned,0.407142276,392
19634,linear,10_medium_full,0.563212504,392
19635,linear,10_medium_pruned,0.351861393,392
19636,linear,6_easy_full,0.718629747,392
19637,linear,6_easy_pruned,0.521845701,392
19638,linear,6_hard_full,0.557738276,392
19639,linear,6_hard_pruned,0.702810909,392
19640,non-linear,10_easy_full,0.188580628,392
19641,non-linear,10_easy_pruned,0.343855322,392
19642,non-linear,10_hard_full,0.61717468,392
19643,non-linear,10_hard_pruned,0.538799757,392
19644,non-linear,10_medium_full,0.4383682,392
19645,non-linear,10_medium_pruned,0.435931966,392
19646,non-linear,6_easy_full,0.738761204,392
19647,non-linear,6_easy_pruned,0.565864264,392
19648,non-linear,6_hard_full,0.559096524,392
19649,non-linear,6_hard_pruned,0.663592466,392
19650,blocking,10_easy_full,0.622096799,393
19651,blocking,10_easy_pruned,0.551864973,393
19652,blocking,10_hard_full,0.623178303,393
19653,blocking,10_hard_pruned,0.433788612,393
19654,blocking,10_medium_full,0.424575462,393
19655,blocking,10_medium_pruned,0.654346743,393
19656,blocking,6_easy_full,0.78893377,393
19657,blocking,6_easy_pruned,0.601554348,393
19658,blocking,6_hard_full,0.720908081,393
19659,blocking,6_hard_pruned,0.713709532,393
19660,density,10_easy_full,0.173324239,393
19661,density,10_easy_pruned,0.365937521,393
19662,density,10_hard_full,0.422415307,393
19663,density,10_hard_pruned,0.239796354,393
19664,density,10_medium_full,0.487598211,393
19665,density,10_medium_pruned,0.32775973,393
19666,density,6_easy_full,0.423310776,393
19667,density,6_easy_pruned,0.457178733,393
19668,density,6_hard_full,0.353778176,393
19669,density,6_hard_pruned,0.422238439,393
19670,interaction,10_easy_full,0.434344014,393
19671,interaction,10_easy_pruned,0.569221724,393
19672,interaction,10_hard_full,0.640665205,393
19673,interaction,10_hard_pruned,0.511278787,393
19674,interaction,10_medium_full,0.34443719,393
19675,interaction,10_medium_pruned,0.553895254,393
19676,interaction,6_easy_full,0.839513423,393
19677,interaction,6_easy_pruned,0.5802942,393
19678,interaction,6_hard_full,0.489454706,393
19679,interaction,6_hard_pruned,0.583467552,393
19680,linear,10_easy_full,0.085795629,393
19681,linear,10_easy_pruned,0.361080267,393
19682,linear,10_hard_full,0.532658376,393
19683,linear,10_hard_pruned,0.278051587,393
19684,linear,10_medium_full,0.522426367,393
19685,linear,10_medium_pruned,0.266934903,393
19686,linear,6_easy_full,0.744192907,393
19687,linear,6_easy_pruned,0.519453986,393
19688,linear,6_hard_full,0.566245005,393
19689,linear,6_hard_pruned,0.460474587,393
19690,non-linear,10_easy_full,0.437644937,393
19691,non-linear,10_easy_pruned,0.381280269,393
19692,non-linear,10_hard_full,0.623848471,393
19693,non-linear,10_hard_pruned,0.547879371,393
19694,non-linear,10_medium_full,0.487554825,393
19695,non-linear,10_medium_pruned,0.270800302,393
19696,non-linear,6_easy_full,0.773502017,393
19697,non-linear,6_easy_pruned,0.522079557,393
19698,non-linear,6_hard_full,0.520073575,393
19699,non-linear,6_hard_pruned,0.502208042,393
19700,blocking,10_easy_full,0.599638221,394
19701,blocking,10_easy_pruned,0.506839908,394
19702,blocking,10_hard_full,0.579051891,394
19703,blocking,10_hard_pruned,0.684774256,394
19704,blocking,10_medium_full,0.488486497,394
19705,blocking,10_medium_pruned,0.679407362,394
19706,blocking,6_easy_full,0.833158279,394
19707,blocking,6_easy_pruned,0.574223224,394
19708,blocking,6_hard_full,0.64154348,394
19709,blocking,6_hard_pruned,0.536500366,394
19710,density,10_easy_full,0.256647573,394
19711,density,10_easy_pruned,0.394311491,394
19712,density,10_hard_full,0.366587415,394
19713,density,10_hard_pruned,0.417030286,394
19714,density,10_medium_full,0.129632529,394
19715,density,10_medium_pruned,0.070913342,394
19716,density,6_easy_full,0.182750491,394
19717,density,6_easy_pruned,0.582025207,394
19718,density,6_hard_full,0.218040823,394
19719,density,6_hard_pruned,0.251131523,394
19720,interaction,10_easy_full,0.424552864,394
19721,interaction,10_easy_pruned,0.57031324,394
19722,interaction,10_hard_full,0.697247439,394
19723,interaction,10_hard_pruned,0.624231824,394
19724,interaction,10_medium_full,0.647706392,394
19725,interaction,10_medium_pruned,0.574423954,394
19726,interaction,6_easy_full,0.854118041,394
19727,interaction,6_easy_pruned,0.594991372,394
19728,interaction,6_hard_full,0.51048302,394
19729,interaction,6_hard_pruned,0.527613743,394
19730,linear,10_easy_full,0.165791044,394
19731,linear,10_easy_pruned,0.459879821,394
19732,linear,10_hard_full,0.638895201,394
19733,linear,10_hard_pruned,0.369283228,394
19734,linear,10_medium_full,0.385659717,394
19735,linear,10_medium_pruned,0.651444576,394
19736,linear,6_easy_full,0.710821772,394
19737,linear,6_easy_pruned,0.433207221,394
19738,linear,6_hard_full,0.299002156,394
19739,linear,6_hard_pruned,0.352785602,394
19740,non-linear,10_easy_full,0.444332435,394
19741,non-linear,10_easy_pruned,0.469140234,394
19742,non-linear,10_hard_full,0.539947372,394
19743,non-linear,10_hard_pruned,0.298271229,394
19744,non-linear,10_medium_full,0.415630363,394
19745,non-linear,10_medium_pruned,0.358751407,394
19746,non-linear,6_easy_full,0.820613307,394
19747,non-linear,6_easy_pruned,0.549535257,394
19748,non-linear,6_hard_full,0.551216925,394
19749,non-linear,6_hard_pruned,0.570299333,394
19750,blocking,10_easy_full,0.637014477,395
19751,blocking,10_easy_pruned,0.645367114,395
19752,blocking,10_hard_full,0.775918379,395
19753,blocking,10_hard_pruned,0.319952028,395
19754,blocking,10_medium_full,0.559643638,395
19755,blocking,10_medium_pruned,0.486609582,395
19756,blocking,6_easy_full,0.812166666,395
19757,blocking,6_easy_pruned,0.636356945,395
19758,blocking,6_hard_full,0.714045231,395
19759,blocking,6_hard_pruned,0.538569627,395
19760,density,10_easy_full,0.187708285,395
19761,density,10_easy_pruned,0.503912553,395
19762,density,10_hard_full,0.352631816,395
19763,density,10_hard_pruned,0.405538051,395
19764,density,10_medium_full,0.184343268,395
19765,density,10_medium_pruned,0.160812603,395
19766,density,6_easy_full,0.421639368,395
19767,density,6_easy_pruned,0.473898733,395
19768,density,6_hard_full,0.151362677,395
19769,density,6_hard_pruned,0.287639106,395
19770,interaction,10_easy_full,0.629275614,395
19771,interaction,10_easy_pruned,0.634240121,395
19772,interaction,10_hard_full,0.698770981,395
19773,interaction,10_hard_pruned,0.490055288,395
19774,interaction,10_medium_full,0.43904937,395
19775,interaction,10_medium_pruned,0.600322916,395
19776,interaction,6_easy_full,0.90448095,395
19777,interaction,6_easy_pruned,0.612561597,395
19778,interaction,6_hard_full,0.636563466,395
19779,interaction,6_hard_pruned,0.491923325,395
19780,linear,10_easy_full,0.105793129,395
19781,linear,10_easy_pruned,0.547301899,395
19782,linear,10_hard_full,0.529250928,395
19783,linear,10_hard_pruned,0.430348999,395
19784,linear,10_medium_full,0.294511407,395
19785,linear,10_medium_pruned,0.231753417,395
19786,linear,6_easy_full,0.616024664,395
19787,linear,6_easy_pruned,0.668479576,395
19788,linear,6_hard_full,0.509804809,395
19789,linear,6_hard_pruned,0.494926842,395
19790,non-linear,10_easy_full,0.469711999,395
19791,non-linear,10_easy_pruned,0.46000337,395
19792,non-linear,10_hard_full,0.386887668,395
19793,non-linear,10_hard_pruned,0.449893826,395
19794,non-linear,10_medium_full,0.605012675,395
19795,non-linear,10_medium_pruned,0.285802247,395
19796,non-linear,6_easy_full,0.67403303,395
19797,non-linear,6_easy_pruned,0.555525822,395
19798,non-linear,6_hard_full,0.435386449,395
19799,non-linear,6_hard_pruned,0.545126985,395
19800,blocking,10_easy_full,0.699013373,396
19801,blocking,10_easy_pruned,0.36751716,396
19802,blocking,10_hard_full,0.621832552,396
19803,blocking,10_hard_pruned,0.25201075,396
19804,blocking,10_medium_full,0.370934404,396
19805,blocking,10_medium_pruned,0.355776289,396
19806,blocking,6_easy_full,0.884782288,396
19807,blocking,6_easy_pruned,0.579874787,396
19808,blocking,6_hard_full,0.684177906,396
19809,blocking,6_hard_pruned,0.599496308,396
19810,density,10_easy_full,0.212908763,396
19811,density,10_easy_pruned,0.211276741,396
19812,density,10_hard_full,0.372734559,396
19813,density,10_hard_pruned,0.485084954,396
19814,density,10_medium_full,0.341626956,396
19815,density,10_medium_pruned,0.085148981,396
19816,density,6_easy_full,0.097994887,396
19817,density,6_easy_pruned,0.710836098,396
19818,density,6_hard_full,0.091416676,396
19819,density,6_hard_pruned,0.378709999,396
19820,interaction,10_easy_full,0.581131699,396
19821,interaction,10_easy_pruned,0.62185158,396
19822,interaction,10_hard_full,0.587328068,396
19823,interaction,10_hard_pruned,0.439324484,396
19824,interaction,10_medium_full,0.376424334,396
19825,interaction,10_medium_pruned,0.584130573,396
19826,interaction,6_easy_full,0.864796303,396
19827,interaction,6_easy_pruned,0.593633905,396
19828,interaction,6_hard_full,0.627882236,396
19829,interaction,6_hard_pruned,0.668962288,396
19830,linear,10_easy_full,0.136764116,396
19831,linear,10_easy_pruned,0.446841262,396
19832,linear,10_hard_full,0.477394906,396
19833,linear,10_hard_pruned,0.236973543,396
19834,linear,10_medium_full,0.518734038,396
19835,linear,10_medium_pruned,0.457003251,396
19836,linear,6_easy_full,0.786982628,396
19837,linear,6_easy_pruned,0.712231217,396
19838,linear,6_hard_full,0.240500137,396
19839,linear,6_hard_pruned,0.498149815,396
19840,non-linear,10_easy_full,0.243118177,396
19841,non-linear,10_easy_pruned,0.385576166,396
19842,non-linear,10_hard_full,0.488002942,396
19843,non-linear,10_hard_pruned,0.665665797,396
19844,non-linear,10_medium_full,0.404427033,396
19845,non-linear,10_medium_pruned,0.501985259,396
19846,non-linear,6_easy_full,0.86511851,396
19847,non-linear,6_easy_pruned,0.563991605,396
